assignment_id,assignment_name,course_id,course_name,semester,assignment_type,grading_weight,due_date,status
3220,Quiz #798,6,Wind Energy,13,Quiz,1.3,2022-05-14,Completed
3221,Project #318,6,Wind Energy,13,Project,1.2,2022-07-15,Completed
3222,Midterm Exam,6,Wind Energy,13,Exam,3,2022-06-15,Completed
3223,Final Exam,6,Wind Energy,13,Exam,5,2022-07-30,Completed
3224,Homework #71,6,Wind Energy,13,Homework,0.6,2022-06-01,Completed
3225,Homework #801,6,Wind Energy,13,Homework,0.8,2022-06-20,Completed
3226,Homework #889,6,Wind Energy,13,Homework,0.8,2022-06-20,Completed
3227,Homework #990,6,Wind Energy,13,Homework,0.6,2022-08-03,Completed
3228,Homework #21,6,Wind Energy,13,Homework,0.8,2022-06-28,Completed
3229,Homework #598,6,Wind Energy,13,Homework,0.6,2022-05-31,Completed
3230,Participation #471,6,Wind Energy,13,Participation,0.7,2022-06-03,Completed
3231,Participation #298,6,Wind Energy,13,Participation,0.5,2022-07-01,Completed
3232,Participation #835,6,Wind Energy,13,Participation,0.6,2022-05-25,Completed
3233,Participation #406,6,Wind Energy,13,Participation,0.5,2022-06-25,Completed
3234,Participation #263,6,Wind Energy,13,Participation,0.7,2022-05-21,Completed
3235,Participation #184,6,Wind Energy,13,Participation,0.5,2022-06-29,Completed
3236,Participation #465,6,Wind Energy,13,Participation,0.8,2022-07-05,Completed
3237,Quiz #533,6,Wind Energy,13,Quiz,1.2,2022-07-30,Completed
3238,Quiz #210,6,Wind Energy,13,Quiz,1.1,2022-05-27,Completed
3239,Quiz #863,6,Wind Energy,13,Quiz,1,2022-07-19,Completed
3240,Project #433,6,Wind Energy,13,Project,1.1,2022-06-16,Completed
3241,Project #756,6,Wind Energy,13,Project,1.2,2022-06-25,Completed
3242,Project #842,6,Wind Energy,13,Project,1.3,2022-06-02,Completed
3243,Midterm Exam,6,Wind Energy,13,Exam,3,2022-06-25,Completed
3244,Final Exam,6,Wind Energy,13,Exam,5,2022-08-09,Completed
3245,Homework #288,6,Wind Energy,13,Homework,0.7,2022-07-18,Completed
3246,Homework #583,6,Wind Energy,13,Homework,0.7,2022-06-04,Completed
3247,Homework #661,6,Wind Energy,13,Homework,0.6,2022-07-20,Completed
3248,Homework #861,6,Wind Energy,13,Homework,0.5,2022-07-31,Completed
3249,Participation #107,6,Wind Energy,13,Participation,0.7,2022-06-06,Completed
3250,Participation #22,6,Wind Energy,13,Participation,0.7,2022-08-02,Completed
3251,Participation #662,6,Wind Energy,13,Participation,0.7,2022-08-07,Completed
3252,Participation #650,6,Wind Energy,13,Participation,0.5,2022-07-04,Completed
3253,Participation #125,6,Wind Energy,13,Participation,0.6,2022-07-09,Completed
3254,Participation #618,6,Wind Energy,13,Participation,0.8,2022-07-24,Completed
3255,Participation #878,6,Wind Energy,13,Participation,0.5,2022-07-28,Completed
3256,Quiz #859,6,Wind Energy,13,Quiz,1.1,2022-05-29,Completed
3257,Quiz #775,6,Wind Energy,13,Quiz,1.2,2022-07-13,Completed
3258,Quiz #90,6,Wind Energy,13,Quiz,1.1,2022-07-29,Completed
3259,Project #756,6,Wind Energy,13,Project,1.1,2022-07-04,Completed
3260,Project #254,6,Wind Energy,13,Project,1.1,2022-08-11,Completed
3261,Midterm Exam,6,Wind Energy,13,Exam,3,2022-07-05,Completed
3262,Final Exam,6,Wind Energy,13,Exam,5,2022-08-19,Completed
3263,Homework #890,6,Wind Energy,13,Homework,0.6,2022-08-06,Completed
3264,Homework #702,6,Wind Energy,13,Homework,0.8,2022-06-17,Completed
3265,Homework #803,6,Wind Energy,13,Homework,0.8,2022-06-09,Completed
3266,Homework #179,6,Wind Energy,13,Homework,0.6,2022-07-03,Completed
3267,Homework #421,6,Wind Energy,13,Homework,0.6,2022-07-05,Completed
3268,Homework #506,6,Wind Energy,13,Homework,0.8,2022-08-18,Completed
3269,Homework #949,6,Wind Energy,13,Homework,0.8,2022-07-22,Completed
3270,Participation #169,6,Wind Energy,13,Participation,0.8,2022-08-04,Completed
3271,Participation #822,6,Wind Energy,13,Participation,0.5,2022-07-04,Completed
3272,Participation #518,6,Wind Energy,13,Participation,0.8,2022-08-10,Completed
3273,Quiz #110,6,Wind Energy,13,Quiz,1.1,2022-07-25,Completed
3274,Quiz #839,6,Wind Energy,13,Quiz,1.2,2022-08-23,Completed
3275,Project #457,6,Wind Energy,13,Project,1.1,2022-08-12,Completed
3276,Project #644,6,Wind Energy,13,Project,1.1,2022-08-13,Completed
3277,Midterm Exam,6,Wind Energy,13,Exam,3,2022-07-15,Completed
3278,Final Exam,6,Wind Energy,13,Exam,5,2022-08-29,Completed
3279,Homework #9,6,Wind Energy,13,Homework,0.7,2022-06-26,Completed
3280,Homework #537,6,Wind Energy,13,Homework,0.8,2022-06-16,Completed
3281,Homework #28,6,Wind Energy,13,Homework,0.7,2022-07-20,Completed
3282,Homework #304,6,Wind Energy,13,Homework,0.6,2022-07-29,Completed
3283,Participation #567,6,Wind Energy,13,Participation,0.5,2022-08-19,Completed
3284,Participation #651,6,Wind Energy,13,Participation,0.7,2022-08-23,Completed
3285,Participation #976,6,Wind Energy,13,Participation,0.6,2022-08-11,Completed
3286,Participation #218,6,Wind Energy,13,Participation,0.7,2022-07-16,Completed
3287,Quiz #101,6,Wind Energy,13,Quiz,1.3,2022-08-12,Completed
3288,Quiz #533,6,Wind Energy,13,Quiz,1.3,2022-07-26,Completed
3289,Quiz #408,6,Wind Energy,13,Quiz,1.2,2022-07-01,Completed
3290,Project #139,6,Wind Energy,13,Project,1.1,2022-08-11,Completed
3291,Midterm Exam,6,Wind Energy,13,Exam,3,2022-07-25,Completed
3292,Final Exam,6,Wind Energy,13,Exam,5,2022-09-08,Completed
3293,Homework #232,6,Wind Energy,14,Homework,0.6,2022-09-11,Completed
3294,Participation #887,6,Wind Energy,14,Participation,0.8,2022-08-21,Completed
3295,Participation #351,6,Wind Energy,14,Participation,0.7,2022-06-28,Completed
3296,Quiz #612,6,Wind Energy,14,Quiz,1.3,2022-07-03,Completed
3297,Quiz #571,6,Wind Energy,14,Quiz,1.1,2022-09-02,Completed
3298,Quiz #847,6,Wind Energy,14,Quiz,1.2,2022-07-01,Completed
3299,Project #141,6,Wind Energy,14,Project,1.3,2022-07-20,Completed
3300,Project #553,6,Wind Energy,14,Project,1.2,2022-08-11,Completed
3301,Project #243,6,Wind Energy,14,Project,1.1,2022-08-30,Completed
3302,Midterm Exam,6,Wind Energy,14,Exam,3,2022-08-04,Completed
3303,Final Exam,6,Wind Energy,14,Exam,5,2022-09-18,Completed
3304,Homework #63,6,Wind Energy,14,Homework,0.6,2022-08-27,Completed
3305,Homework #774,6,Wind Energy,14,Homework,0.5,2022-08-31,Completed
3306,Homework #805,6,Wind Energy,14,Homework,0.6,2022-07-06,Completed
3307,Homework #424,6,Wind Energy,14,Homework,0.6,2022-07-05,Completed
3308,Homework #331,6,Wind Energy,14,Homework,0.8,2022-08-22,Completed
3309,Participation #115,6,Wind Energy,14,Participation,0.6,2022-08-13,Completed
3310,Participation #650,6,Wind Energy,14,Participation,0.6,2022-09-03,Completed
3311,Participation #708,6,Wind Energy,14,Participation,0.7,2022-07-20,Completed
3312,Participation #978,6,Wind Energy,14,Participation,0.8,2022-07-20,Completed
3313,Participation #611,6,Wind Energy,14,Participation,0.6,2022-07-21,Completed
3314,Participation #781,6,Wind Energy,14,Participation,0.6,2022-09-10,Completed
3315,Quiz #485,6,Wind Energy,14,Quiz,1.1,2022-08-17,Completed
3316,Quiz #908,6,Wind Energy,14,Quiz,1.2,2022-08-05,Completed
3317,Quiz #524,6,Wind Energy,14,Quiz,1,2022-09-10,Completed
3318,Project #788,6,Wind Energy,14,Project,1.1,2022-09-13,Completed
3319,Project #290,6,Wind Energy,14,Project,1.2,2022-07-24,Completed
3320,Project #239,6,Wind Energy,14,Project,1.2,2022-08-16,Completed
3321,Midterm Exam,6,Wind Energy,14,Exam,3,2022-08-14,Completed
3322,Final Exam,6,Wind Energy,14,Exam,5,2022-09-28,Completed
3323,Homework #445,6,Wind Energy,14,Homework,0.6,2022-07-31,Completed
3324,Homework #221,6,Wind Energy,14,Homework,0.8,2022-09-09,Completed
3325,Homework #723,6,Wind Energy,14,Homework,0.6,2022-07-23,Completed
3326,Homework #353,6,Wind Energy,14,Homework,0.7,2022-08-16,Completed
3327,Homework #3,6,Wind Energy,14,Homework,0.7,2022-09-16,Completed
3328,Homework #482,6,Wind Energy,14,Homework,0.7,2022-09-13,Completed
3329,Participation #996,6,Wind Energy,14,Participation,0.6,2022-09-08,Completed
3330,Participation #521,6,Wind Energy,14,Participation,0.6,2022-07-22,Completed
3331,Participation #284,6,Wind Energy,14,Participation,0.6,2022-08-21,Completed
3332,Quiz #207,6,Wind Energy,14,Quiz,1.1,2022-08-09,Completed
3333,Project #94,6,Wind Energy,14,Project,1,2022-07-16,Completed
3334,Midterm Exam,6,Wind Energy,14,Exam,3,2022-08-24,Completed
3335,Final Exam,6,Wind Energy,14,Exam,5,2022-10-08,Completed
3336,Homework #691,6,Wind Energy,14,Homework,0.7,2022-08-03,Completed
3337,Homework #823,6,Wind Energy,14,Homework,0.8,2022-10-03,Completed
3338,Homework #957,6,Wind Energy,14,Homework,0.6,2022-09-30,Completed
3339,Homework #977,6,Wind Energy,14,Homework,0.7,2022-07-25,Completed
3340,Participation #284,6,Wind Energy,14,Participation,0.8,2022-10-01,Completed
3341,Participation #453,6,Wind Energy,14,Participation,0.6,2022-09-21,Completed
3342,Participation #457,6,Wind Energy,14,Participation,0.7,2022-09-09,Completed
3343,Participation #251,6,Wind Energy,14,Participation,0.7,2022-09-20,Completed
3344,Participation #12,6,Wind Energy,14,Participation,0.7,2022-08-03,Completed
3345,Quiz #428,6,Wind Energy,14,Quiz,1.2,2022-08-03,Completed
3346,Project #14,6,Wind Energy,14,Project,1.2,2022-10-07,Completed
3347,Project #649,6,Wind Energy,14,Project,1.1,2022-09-04,Completed
3348,Project #667,6,Wind Energy,14,Project,1.3,2022-08-31,Completed
3349,Midterm Exam,6,Wind Energy,14,Exam,3,2022-09-03,Completed
3350,Final Exam,6,Wind Energy,14,Exam,5,2022-10-18,Completed
3351,Homework #812,6,Wind Energy,14,Homework,0.6,2022-08-10,Completed
3352,Homework #187,6,Wind Energy,14,Homework,0.6,2022-08-06,Completed
3353,Homework #485,6,Wind Energy,14,Homework,0.5,2022-09-24,Completed
3354,Homework #536,6,Wind Energy,14,Homework,0.7,2022-09-29,Completed
3355,Homework #944,6,Wind Energy,14,Homework,0.8,2022-10-15,Completed
3356,Homework #797,6,Wind Energy,14,Homework,0.7,2022-09-08,Completed
3357,Homework #332,6,Wind Energy,14,Homework,0.7,2022-10-15,Completed
3358,Participation #767,6,Wind Energy,14,Participation,0.8,2022-09-02,Completed
3359,Participation #908,6,Wind Energy,14,Participation,0.8,2022-08-05,Completed
3360,Quiz #321,6,Wind Energy,14,Quiz,1.2,2022-08-09,Completed
3361,Project #609,6,Wind Energy,14,Project,1,2022-08-07,Completed
3362,Midterm Exam,6,Wind Energy,14,Exam,3,2022-09-13,Completed
3363,Final Exam,6,Wind Energy,14,Exam,5,2022-10-28,Completed
3364,Homework #288,6,Wind Energy,14,Homework,0.5,2022-10-10,Completed
3365,Participation #581,6,Wind Energy,14,Participation,0.5,2022-10-09,Completed
3366,Participation #906,6,Wind Energy,14,Participation,0.8,2022-09-28,Completed
3367,Participation #571,6,Wind Energy,14,Participation,0.8,2022-08-21,Completed
3368,Quiz #556,6,Wind Energy,14,Quiz,1.1,2022-10-05,Completed
3369,Quiz #341,6,Wind Energy,14,Quiz,1.1,2022-10-29,Completed
3370,Quiz #237,6,Wind Energy,14,Quiz,1,2022-08-20,Completed
3371,Project #946,6,Wind Energy,14,Project,1.2,2022-09-26,Completed
3372,Project #310,6,Wind Energy,14,Project,1.3,2022-10-01,Completed
3373,Midterm Exam,6,Wind Energy,14,Exam,3,2022-09-23,Completed
3374,Final Exam,6,Wind Energy,14,Exam,5,2022-11-07,Completed
3375,Homework #67,6,Wind Energy,14,Homework,0.6,2022-10-27,Completed
3376,Homework #475,6,Wind Energy,14,Homework,0.8,2022-09-05,Completed
3377,Participation #482,6,Wind Energy,14,Participation,0.5,2022-10-18,Completed
3378,Participation #341,6,Wind Energy,14,Participation,0.8,2022-11-08,Completed
3379,Participation #123,6,Wind Energy,14,Participation,0.6,2022-09-17,Completed
3380,Quiz #366,6,Wind Energy,14,Quiz,1.1,2022-11-05,Completed
3381,Quiz #872,6,Wind Energy,14,Quiz,1,2022-09-09,Completed
3382,Quiz #979,6,Wind Energy,14,Quiz,1.2,2022-09-16,Completed
3383,Project #659,6,Wind Energy,14,Project,1.2,2022-10-09,Completed
3384,Project #168,6,Wind Energy,14,Project,1.2,2022-09-16,Completed
3385,Project #999,6,Wind Energy,14,Project,1.1,2022-09-08,Completed
3386,Midterm Exam,6,Wind Energy,14,Exam,3,2022-10-03,Completed
3387,Final Exam,6,Wind Energy,14,Exam,5,2022-11-17,Completed
3388,Homework #557,6,Wind Energy,14,Homework,0.6,2022-10-14,Completed
3389,Homework #648,6,Wind Energy,14,Homework,0.6,2022-11-12,Completed
3390,Homework #421,6,Wind Energy,14,Homework,0.8,2022-11-08,Completed
3391,Homework #686,6,Wind Energy,14,Homework,0.6,2022-10-05,Completed
3392,Homework #954,6,Wind Energy,14,Homework,0.7,2022-10-21,Completed
3393,Homework #282,6,Wind Energy,14,Homework,0.7,2022-09-10,Completed
3394,Participation #64,6,Wind Energy,14,Participation,0.8,2022-11-18,Completed
3395,Participation #111,6,Wind Energy,14,Participation,0.5,2022-09-27,Completed
3396,Participation #704,6,Wind Energy,14,Participation,0.6,2022-09-22,Completed
3397,Participation #634,6,Wind Energy,14,Participation,0.8,2022-09-24,Completed
3398,Quiz #70,6,Wind Energy,14,Quiz,1.1,2022-10-26,Completed
3399,Quiz #610,6,Wind Energy,14,Quiz,1.3,2022-11-05,Completed
3400,Quiz #163,6,Wind Energy,14,Quiz,1.2,2022-11-22,Completed
3401,Project #254,6,Wind Energy,14,Project,1.3,2022-09-19,Completed
3402,Project #984,6,Wind Energy,14,Project,1.1,2022-09-10,Completed
3403,Midterm Exam,6,Wind Energy,14,Exam,3,2022-10-13,Completed
3404,Final Exam,6,Wind Energy,14,Exam,5,2022-11-27,Not Assigned
3405,Homework #864,6,Wind Energy,14,Homework,0.7,2022-11-07,Completed
3406,Homework #532,6,Wind Energy,14,Homework,0.6,2022-09-16,Completed
3407,Homework #207,6,Wind Energy,14,Homework,0.5,2022-10-02,Completed
3408,Participation #806,6,Wind Energy,14,Participation,0.8,2022-10-26,Completed
3409,Participation #355,6,Wind Energy,14,Participation,0.7,2022-10-14,Completed
3410,Participation #644,6,Wind Energy,14,Participation,0.6,2022-10-23,Completed
3411,Participation #78,6,Wind Energy,14,Participation,0.6,2022-11-22,Completed
3412,Participation #25,6,Wind Energy,14,Participation,0.5,2022-11-21,Completed
3413,Participation #901,6,Wind Energy,14,Participation,0.7,2022-10-10,Completed
3414,Quiz #980,6,Wind Energy,14,Quiz,1.1,2022-11-13,Completed
3415,Quiz #728,6,Wind Energy,14,Quiz,1.2,2022-11-14,Completed
3416,Quiz #377,6,Wind Energy,14,Quiz,1.3,2022-10-12,Completed
3417,Project #640,6,Wind Energy,14,Project,1.2,2022-11-10,Completed
3418,Project #254,6,Wind Energy,14,Project,1.2,2022-09-27,Completed
3419,Project #995,6,Wind Energy,14,Project,1.1,2022-11-23,In Progress
3420,Midterm Exam,6,Wind Energy,14,Exam,3,2022-10-23,Completed
3421,Final Exam,6,Wind Energy,14,Exam,5,2022-12-07,Not Assigned
3422,Homework #695,6,Wind Energy,14,Homework,0.8,2022-12-08,Not Assigned
3423,Homework #653,6,Wind Energy,14,Homework,0.7,2022-11-07,Completed
3424,Homework #622,6,Wind Energy,14,Homework,0.6,2022-11-22,Completed
3425,Homework #694,6,Wind Energy,14,Homework,0.6,2022-10-25,Completed
3426,Homework #244,6,Wind Energy,14,Homework,0.7,2022-11-03,Completed
3427,Homework #84,6,Wind Energy,14,Homework,0.6,2022-10-01,Completed
3428,Homework #42,6,Wind Energy,14,Homework,0.8,2022-12-06,Not Assigned
3429,Participation #177,6,Wind Energy,14,Participation,0.6,2022-11-20,Completed
3430,Participation #855,6,Wind Energy,14,Participation,0.6,2022-12-08,Not Assigned
3431,Participation #939,6,Wind Energy,14,Participation,0.5,2022-10-15,Completed
3432,Participation #645,6,Wind Energy,14,Participation,0.8,2022-12-01,In Progress
3433,Quiz #895,6,Wind Energy,14,Quiz,1.2,2022-11-29,In Progress
3434,Project #675,6,Wind Energy,14,Project,1.1,2022-10-10,Completed
3435,Project #746,6,Wind Energy,14,Project,1,2022-11-29,In Progress
3436,Project #706,6,Wind Energy,14,Project,1.2,2022-10-16,Completed
3437,Midterm Exam,6,Wind Energy,14,Exam,3,2022-11-02,Completed
3438,Final Exam,6,Wind Energy,14,Exam,5,2022-12-17,Not Assigned
3439,Homework #989,6,Wind Energy,15,Homework,0.8,2022-10-12,Completed
3440,Homework #560,6,Wind Energy,15,Homework,0.8,2022-12-11,Not Assigned
3441,Participation #472,6,Wind Energy,15,Participation,0.8,2022-11-04,Completed
3442,Participation #774,6,Wind Energy,15,Participation,0.7,2022-10-21,Completed
3443,Participation #18,6,Wind Energy,15,Participation,0.6,2022-10-06,Completed
3444,Participation #170,6,Wind Energy,15,Participation,0.7,2022-12-16,Not Assigned
3445,Participation #460,6,Wind Energy,15,Participation,0.6,2022-10-25,Completed
3446,Participation #510,6,Wind Energy,15,Participation,0.6,2022-11-23,In Progress
3447,Quiz #468,6,Wind Energy,15,Quiz,1,2022-11-13,Completed
3448,Quiz #784,6,Wind Energy,15,Quiz,1.2,2022-10-09,Completed
3449,Project #996,6,Wind Energy,15,Project,1.3,2022-12-16,Not Assigned
3450,Project #991,6,Wind Energy,15,Project,1.3,2022-11-20,Completed
3451,Midterm Exam,6,Wind Energy,15,Exam,3,2022-11-12,Completed
3452,Final Exam,6,Wind Energy,15,Exam,5,2022-12-27,Not Assigned
3453,Homework #757,6,Wind Energy,15,Homework,0.7,2022-12-08,Not Assigned
3454,Homework #955,6,Wind Energy,15,Homework,0.6,2022-11-29,In Progress
3455,Homework #510,6,Wind Energy,15,Homework,0.5,2022-12-22,Not Assigned
3456,Homework #842,6,Wind Energy,15,Homework,0.8,2022-11-30,In Progress
3457,Homework #201,6,Wind Energy,15,Homework,0.7,2022-11-11,Completed
3458,Homework #630,6,Wind Energy,15,Homework,0.7,2022-10-31,Completed
3459,Participation #811,6,Wind Energy,15,Participation,0.6,2022-10-28,Completed
3460,Quiz #337,6,Wind Energy,15,Quiz,1.2,2022-11-19,Completed
3461,Quiz #756,6,Wind Energy,15,Quiz,1,2022-12-14,Not Assigned
3462,Project #84,6,Wind Energy,15,Project,1.3,2022-11-04,Completed
3463,Midterm Exam,6,Wind Energy,15,Exam,3,2022-11-22,Completed
3464,Final Exam,6,Wind Energy,15,Exam,5,2023-01-06,Not Assigned
3465,Homework #582,6,Wind Energy,15,Homework,0.8,2022-12-27,Not Assigned
3466,Homework #950,6,Wind Energy,15,Homework,0.6,2022-12-11,Not Assigned
3467,Homework #306,6,Wind Energy,15,Homework,0.7,2022-12-03,Not Assigned
3468,Participation #235,6,Wind Energy,15,Participation,0.7,2022-12-17,Not Assigned
3469,Participation #525,6,Wind Energy,15,Participation,0.6,2022-12-02,In Progress
3470,Quiz #227,6,Wind Energy,15,Quiz,1.2,2022-10-27,Completed
3471,Project #964,6,Wind Energy,15,Project,1.1,2023-01-09,Not Assigned
3472,Project #994,6,Wind Energy,15,Project,1.2,2023-01-07,Not Assigned
3473,Midterm Exam,6,Wind Energy,15,Exam,3,2022-12-02,Not Assigned
3474,Final Exam,6,Wind Energy,15,Exam,5,2023-01-16,Not Assigned
3475,Homework #384,6,Wind Energy,15,Homework,0.7,2023-01-11,Not Assigned
3476,Homework #501,6,Wind Energy,15,Homework,0.8,2022-11-23,In Progress
3477,Participation #29,6,Wind Energy,15,Participation,0.7,2022-12-23,Not Assigned
3478,Participation #921,6,Wind Energy,15,Participation,0.7,2022-11-18,Completed
3479,Participation #942,6,Wind Energy,15,Participation,0.6,2022-11-21,Completed
3480,Participation #299,6,Wind Energy,15,Participation,0.6,2022-12-16,Not Assigned
3481,Participation #939,6,Wind Energy,15,Participation,0.7,2022-11-07,Completed
3482,Participation #727,6,Wind Energy,15,Participation,0.7,2022-12-10,Not Assigned
3483,Participation #5,6,Wind Energy,15,Participation,0.6,2023-01-14,Not Assigned
3484,Quiz #889,6,Wind Energy,15,Quiz,1.3,2022-12-30,Not Assigned
3485,Quiz #584,6,Wind Energy,15,Quiz,1.2,2022-11-05,Completed
3486,Quiz #207,6,Wind Energy,15,Quiz,1.1,2023-01-16,Not Assigned
3487,Project #963,6,Wind Energy,15,Project,1.3,2023-01-11,Not Assigned
3488,Project #652,6,Wind Energy,15,Project,1,2022-11-25,In Progress
3489,Project #442,6,Wind Energy,15,Project,1.2,2023-01-15,Not Assigned
3490,Midterm Exam,6,Wind Energy,15,Exam,3,2022-12-12,Not Assigned
3491,Final Exam,6,Wind Energy,15,Exam,5,2023-01-26,Not Assigned
3492,Homework #300,6,Wind Energy,15,Homework,0.7,2022-12-05,Not Assigned
3493,Participation #503,6,Wind Energy,15,Participation,0.7,2023-01-09,Not Assigned
3494,Participation #524,6,Wind Energy,15,Participation,0.8,2022-11-13,Completed
3495,Quiz #960,6,Wind Energy,15,Quiz,1.3,2023-01-31,Not Assigned
3496,Quiz #667,6,Wind Energy,15,Quiz,1,2023-01-07,Not Assigned
3497,Project #262,6,Wind Energy,15,Project,1.1,2022-12-12,Not Assigned
3498,Project #796,6,Wind Energy,15,Project,1.2,2022-11-27,In Progress
3499,Midterm Exam,6,Wind Energy,15,Exam,3,2022-12-22,Not Assigned
3500,Final Exam,6,Wind Energy,15,Exam,5,2023-02-05,Not Assigned
3501,Homework #860,7,Analytic Combinatorics,8,Homework,0.5,2021-03-22,Completed
3502,Homework #106,7,Analytic Combinatorics,8,Homework,0.6,2021-03-16,Completed
3503,Homework #958,7,Analytic Combinatorics,8,Homework,0.8,2021-04-06,Completed
3504,Participation #878,7,Analytic Combinatorics,8,Participation,0.5,2021-04-04,Completed
3505,Participation #620,7,Analytic Combinatorics,8,Participation,0.8,2021-02-24,Completed
3506,Participation #717,7,Analytic Combinatorics,8,Participation,0.6,2021-02-20,Completed
3507,Participation #992,7,Analytic Combinatorics,8,Participation,0.6,2021-04-21,Completed
3508,Participation #890,7,Analytic Combinatorics,8,Participation,0.5,2021-03-27,Completed
3509,Participation #262,7,Analytic Combinatorics,8,Participation,0.7,2021-02-05,Completed
3510,Participation #406,7,Analytic Combinatorics,8,Participation,0.5,2021-03-30,Completed
3511,Quiz #493,7,Analytic Combinatorics,8,Quiz,1.2,2021-03-11,Completed
3512,Project #235,7,Analytic Combinatorics,8,Project,1.2,2021-04-15,Completed
3513,Midterm Exam,7,Analytic Combinatorics,8,Exam,3,2021-03-15,Completed
3514,Final Exam,7,Analytic Combinatorics,8,Exam,5,2021-04-29,Completed
3515,Homework #466,7,Analytic Combinatorics,9,Homework,0.7,2021-02-20,Completed
3516,Homework #305,7,Analytic Combinatorics,9,Homework,0.8,2021-02-24,Completed
3517,Homework #724,7,Analytic Combinatorics,9,Homework,0.6,2021-03-26,Completed
3518,Homework #999,7,Analytic Combinatorics,9,Homework,0.7,2021-04-05,Completed
3519,Homework #825,7,Analytic Combinatorics,9,Homework,0.7,2021-03-24,Completed
3520,Homework #824,7,Analytic Combinatorics,9,Homework,0.7,2021-02-21,Completed
3521,Participation #499,7,Analytic Combinatorics,9,Participation,0.6,2021-05-04,Completed
3522,Participation #126,7,Analytic Combinatorics,9,Participation,0.6,2021-04-14,Completed
3523,Quiz #329,7,Analytic Combinatorics,9,Quiz,1.1,2021-02-15,Completed
3524,Project #435,7,Analytic Combinatorics,9,Project,1.1,2021-03-14,Completed
3525,Midterm Exam,7,Analytic Combinatorics,9,Exam,3,2021-03-25,Completed
3526,Final Exam,7,Analytic Combinatorics,9,Exam,5,2021-05-09,Completed
3527,Homework #244,7,Analytic Combinatorics,9,Homework,0.7,2021-03-15,Completed
3528,Homework #87,7,Analytic Combinatorics,9,Homework,0.6,2021-03-31,Completed
3529,Homework #183,7,Analytic Combinatorics,9,Homework,0.5,2021-04-02,Completed
3530,Participation #168,7,Analytic Combinatorics,9,Participation,0.5,2021-03-29,Completed
3531,Participation #2,7,Analytic Combinatorics,9,Participation,0.8,2021-02-25,Completed
3532,Participation #376,7,Analytic Combinatorics,9,Participation,0.7,2021-05-11,Completed
3533,Participation #203,7,Analytic Combinatorics,9,Participation,0.8,2021-04-08,Completed
3534,Participation #359,7,Analytic Combinatorics,9,Participation,0.7,2021-04-05,Completed
3535,Quiz #812,7,Analytic Combinatorics,9,Quiz,1.2,2021-04-28,Completed
3536,Quiz #496,7,Analytic Combinatorics,9,Quiz,1.3,2021-04-10,Completed
3537,Project #965,7,Analytic Combinatorics,9,Project,1.2,2021-04-25,Completed
3538,Project #11,7,Analytic Combinatorics,9,Project,1.3,2021-04-19,Completed
3539,Project #973,7,Analytic Combinatorics,9,Project,1,2021-03-15,Completed
3540,Midterm Exam,7,Analytic Combinatorics,9,Exam,3,2021-04-04,Completed
3541,Final Exam,7,Analytic Combinatorics,9,Exam,5,2021-05-19,Completed
3542,Homework #95,7,Analytic Combinatorics,9,Homework,0.7,2021-04-26,Completed
3543,Homework #651,7,Analytic Combinatorics,9,Homework,0.5,2021-03-19,Completed
3544,Homework #197,7,Analytic Combinatorics,9,Homework,0.5,2021-04-09,Completed
3545,Participation #83,7,Analytic Combinatorics,9,Participation,0.5,2021-03-15,Completed
3546,Participation #19,7,Analytic Combinatorics,9,Participation,0.6,2021-05-03,Completed
3547,Participation #631,7,Analytic Combinatorics,9,Participation,0.7,2021-05-11,Completed
3548,Participation #145,7,Analytic Combinatorics,9,Participation,0.5,2021-03-07,Completed
3549,Participation #212,7,Analytic Combinatorics,9,Participation,0.6,2021-03-27,Completed
3550,Quiz #416,7,Analytic Combinatorics,9,Quiz,1.3,2021-04-11,Completed
3551,Project #710,7,Analytic Combinatorics,9,Project,1.1,2021-04-24,Completed
3552,Project #656,7,Analytic Combinatorics,9,Project,1,2021-04-13,Completed
3553,Project #278,7,Analytic Combinatorics,9,Project,1.1,2021-05-15,Completed
3554,Midterm Exam,7,Analytic Combinatorics,9,Exam,3,2021-04-14,Completed
3555,Final Exam,7,Analytic Combinatorics,9,Exam,5,2021-05-29,Completed
3556,Homework #421,7,Analytic Combinatorics,9,Homework,0.7,2021-05-21,Completed
3557,Homework #188,7,Analytic Combinatorics,9,Homework,0.7,2021-05-22,Completed
3558,Homework #554,7,Analytic Combinatorics,9,Homework,0.6,2021-05-12,Completed
3559,Participation #89,7,Analytic Combinatorics,9,Participation,0.5,2021-04-23,Completed
3560,Participation #604,7,Analytic Combinatorics,9,Participation,0.6,2021-05-11,Completed
3561,Participation #500,7,Analytic Combinatorics,9,Participation,0.7,2021-04-09,Completed
3562,Participation #206,7,Analytic Combinatorics,9,Participation,0.5,2021-05-05,Completed
3563,Participation #719,7,Analytic Combinatorics,9,Participation,0.6,2021-04-09,Completed
3564,Participation #333,7,Analytic Combinatorics,9,Participation,0.8,2021-05-28,Completed
3565,Quiz #543,7,Analytic Combinatorics,9,Quiz,1.3,2021-04-26,Completed
3566,Quiz #335,7,Analytic Combinatorics,9,Quiz,1.2,2021-03-29,Completed
3567,Quiz #425,7,Analytic Combinatorics,9,Quiz,1.3,2021-04-02,Completed
3568,Project #764,7,Analytic Combinatorics,9,Project,1.3,2021-04-13,Completed
